158:0.38840166 0.565065 0.7926341 -0.6099471 -0.28470457 0.7014459 0.37812534 0.20041941 0.15247557 -0.26446068
458:-0.27747837 0.5985627 -0.0636919 -0.748719 0.39044154 -0.28112516 -0.040342722 0.2863801 -0.39570627 -0.8376706
997:-0.09644437 0.0627023 -0.083281085 -0.13060535 -0.027420148 -0.4428027 0.40926456 0.093220815 -0.4836842 -0.26516291
182:0.020152267 0.8405242 0.38383675 -0.2224955 0.31420967 -0.08809438 0.30171138 -0.0482173 -0.05783063 -0.9570195
147:0.20017757 0.36113626 -0.060549065 0.2787387 0.24850628 -0.11669269 0.30009693 0.3923994 -0.10499929 -0.44114137
616:0.24571243 0.2249022 0.63246346 -0.49306482 0.2088841 -0.27134916 0.3635602 0.147607 -0.39185444 -0.35726038
589:0.21183975 0.13860708 0.053250026 0.23868458 -0.13586025 -0.16027106 0.029556103 0.13279168 0.2216787 0.4524557
544:-0.29187852 0.35149696 0.73835844 0.36001977 -0.29048005 0.4201837 0.3501414 0.6391465 0.120563276 -0.5746824
436:-0.33151433 0.776702 0.63084865 -0.09197999 -0.24769533 0.35883012 -0.12518398 0.36533588 -0.00089883537 -0.43233132
862:-0.61458844 0.26792914 0.49813733 0.13987736 -0.07909157 -0.6162269 0.26811722 -0.052056257 -0.44242927 -0.8516395
836:-0.46527287 0.4182957 0.91487 0.5056081 0.124181956 0.25097513 -0.22942048 0.39093202 0.34394738 -0.6313786
697:-0.20524433 0.23454899 0.10758239 -0.05137422 0.456573 -0.061512813 -0.05899565 0.5384341 -0.5808498 -0.93903756
12:-0.4723388 0.48781905 0.45549133 0.19707464 0.3219687 -0.08845386 -0.85910034 0.28650185 -0.40153438 -0.6129824
223:0.29603258 0.2796513 -0.23893112 0.22433302 -0.11787875 -0.03995777 0.09588125 0.14878502 -0.27675644 0.06612359
541:0.14473698 0.10514618 -0.09313265 0.24486688 -0.52419233 -0.15364647 -0.2539982 0.17661715 -0.1328222 0.2047312
66:-0.8949735 0.66641754 0.6493057 0.21613282 0.38970163 -0.13762213 -0.97303766 0.816677 -0.36183107 -0.9318122
216:0.04895163 0.35029384 0.4988389 0.030374628 0.40577856 0.17857625 0.32311264 0.50410926 -0.43501508 -0.15717106
89:-0.16399181 0.34881866 0.5471334 0.3420648 0.13361563 0.088240355 0.13698082 0.49968207 -0.13572922 -0.29872492
963:-0.2957327 0.3130664 0.3876084 -0.6991346 -0.74441504 -0.55029035 0.20244424 -0.4053348 -0.16926798 -0.04697217
925:-0.5153145 -0.16313823 0.41319755 -0.1851211 -0.23532894 -0.3762382 -0.12528141 -0.24513394 -0.29055095 -0.07144449
608:0.34504512 0.15387897 -0.02991039 0.46855384 -0.01610286 -0.364337 -0.2250337 -0.18896022 -0.11302475 0.21376695
124:-0.13490361 0.2192704 -0.055088244 0.01992833 0.039494853 -0.3264311 0.06293158 0.67470527 -0.59025306 -1.1479478
833:-0.65841043 0.55308944 0.24765606 0.54425347 0.30485028 0.049900614 0.07519255 0.87804514 -0.6004659 -1.1483287
638:0.11171365 -0.12664716 0.04098909 -0.21289732 0.09274104 -0.65305555 0.27679366 0.12097409 -0.07562565 -0.70251775
8:-0.29904437 0.8122533 0.82604825 -0.38518402 0.23856467 0.11990818 0.36598268 0.6638441 -0.24217358 -0.47870132
73:-0.010235368 0.30381277 -0.024967505 0.064395905 0.061292283 -0.5728694 0.11438938 0.15720712 -0.1286008 -0.55880785
941:-0.6922841 0.13485543 0.39511758 -0.23133418 -0.5790013 -0.676613 0.060170177 -0.23716636 -0.7939291 -0.34225133
307:0.75485486 -0.06780879 -0.25810224 0.038398955 -0.7731834 -0.3900253 0.34626573 0.46409595 -0.15441515 -0.87748647
678:0.23302363 0.20771308 -0.35129347 0.29849878 -0.27725703 -0.6738916 -0.042674236 -0.17090712 -0.30420044 -0.035560325
501:0.35010916 0.19822872 -0.6260995 0.4901581 -0.44119933 -0.56134737 -0.030934269 0.16500457 -0.4250695 -0.81802857
519:-0.26256812 0.2533582 0.63672346 0.07998471 0.034734387 -0.09107076 0.08125854 0.28127646 0.25729144 -0.47148252
276:0.38845134 0.10776623 0.3420334 -0.46675482 0.17634805 0.5518226 0.88320154 0.19956827 -0.5421254 -0.45149264
164:-0.008590971 0.2621783 -0.12054166 -0.033019137 -0.025825767 -0.2864029 0.08407031 0.23499836 -0.4545138 -0.2774563
170:0.106781796 0.22972572 0.5884969 0.29065883 0.0010030826 0.11393992 0.1458014 0.44791183 -0.2836018 -0.38390866
425:0.56257004 -0.1566492 -0.3711478 -0.04605788 -0.22583923 -0.65727884 0.6977418 -0.5858701 -0.61814016 -0.7090827
78:-0.27248567 0.21367726 0.17636403 0.594021 -0.04197202 -0.5351078 -0.25607425 0.38432416 -0.17553768 -1.5544199
881:-0.16010085 0.23493907 0.4211354 -0.38613904 0.53598005 -0.34131837 -0.122651756 0.5752667 -0.39977062 -1.0195762
526:-0.51078457 -0.085277244 0.12469231 -0.3819462 0.24337697 -0.8910095 -0.25248227 0.27190414 -0.35660335 -0.73476094
649:0.121250816 -0.17923932 0.08211818 0.15340576 -0.11450905 -0.0066908714 -0.117969565 -0.30544513 -0.016364707 -0.11992469
952:-0.63048935 0.05516349 0.61549085 -0.3295816 -0.09887241 -0.5649867 0.34955215 -0.042923752 -0.31827867 -0.1163346
461:0.35898143 0.47022498 -0.118393905 0.057989128 0.03647237 -0.7101955 0.23779118 0.20389318 -0.253347 -0.98282105
324:0.39180958 0.37354288 0.107087456 -0.053308304 -0.34682503 -0.6165459 0.24027316 -0.0007568758 0.08885046 -0.47159174
332:-0.26029435 0.3728883 0.3829902 0.43903178 -0.4156668 0.339459 -0.3831365 0.8714753 -0.20948696 -0.7428316
175:0.12931429 0.13468757 -0.10499753 0.5766983 -0.07473268 -0.42276606 0.23894139 0.606724 -0.36931315 -0.33760136
19:-0.17240864 0.56113446 0.21989393 0.20978425 -0.081610374 0.7509947 0.50333774 0.2701784 -0.038947154 0.4304582
313:-0.4484898 0.5563207 0.800338 -0.50467116 0.39397785 -0.1548545 0.054664038 0.33672976 -0.6698206 -0.23830423
918:-0.225274 0.23618054 0.2926738 -0.98214686 -1.0057211 -0.31484842 -0.106706515 -0.72686553 -0.20942862 -0.53687257
724:-0.28674057 0.6661928 0.4842263 0.376122 0.30727178 -0.091189645 -0.42138365 0.53640145 -0.2047808 -0.7161816
362:0.15388604 0.15323867 0.6029452 -0.5318528 0.3357891 -0.22820418 0.28348288 0.018546565 -0.013986133 -0.31072584
265:0.40310606 0.3965127 -0.27722207 -0.059124406 -0.19294274 -0.0070052487 0.54933536 -0.3757753 -0.051333345 -0.24930716
806:0.18562056 0.34978247 0.1452039 -0.020198656 -0.12201237 -0.6142609 0.30869386 0.08902516 -0.4514803 -0.69434536
100:-0.350257 0.50032943 0.30905968 0.49759257 0.35685098 -0.1527821 -0.25341892 0.19939251 -0.37874773 -0.61781234
732:-0.39747044 0.3356888 0.033914976 0.44861412 0.062725075 -0.17613392 -0.5961905 0.36048913 -0.52844846 -1.4078695
23:-0.12221849 0.2987514 0.8240938 0.051517848 0.2629939 0.33923256 0.047981013 0.30434173 -0.61335003 -0.21792378
433:-0.17047124 0.114052266 0.64676285 -0.14961068 -0.15039217 -0.027112182 -0.19255257 0.63450885 -0.26372263 -0.5637204
62:0.16382805 0.35347706 0.20773824 0.51109254 -0.28276998 0.29476768 0.50343114 -0.6830202 0.4401356 -0.2326729
552:0.23872946 0.21548101 0.70242494 -0.22195023 0.16113949 0.5544182 0.39424762 0.0052260826 -0.09142228 -0.2324623
321:0.5185146 0.20123018 -0.19409898 0.020957557 -0.2587745 -0.45896605 0.33474013 -0.13169226 -0.16144927 -0.7468492
580:-0.18863648 0.40214697 0.18548301 -0.22362922 -0.25529495 -0.5668824 0.43676415 -0.16790679 -0.39626014 -0.85374534
929:-0.7362737 0.20790248 0.09407243 -0.1732187 -0.9783124 -0.4922847 0.104265146 -0.26566386 -0.9434138 -0.34401843
537:-0.023221254 0.14266145 0.24514854 -0.010149915 -0.059888903 -0.22781502 0.5587606 0.49920714 -0.4773264 -0.7340294
135:-0.62195915 0.43707302 0.68156475 0.427531 0.48815095 0.27165455 -0.38981348 -0.06992131 -0.09964656 -0.7108236
896:-0.21779881 -0.052838698 -0.3009218 -0.33842635 -0.027764013 -1.0809361 -0.0143755535 0.42318395 -0.30484387 -0.8137005
4:0.10800758 0.36251453 0.4425778 0.038803104 0.10378204 0.22479936 0.39554173 -0.0010700552 -0.1554919 -0.587354
869:-0.21318813 -0.0178104 -0.23625587 0.07326815 0.3626669 -0.49754444 0.18496858 0.5571521 -0.4432486 -1.1007943
121:0.3337466 0.115497805 -0.19860005 -0.18585962 -0.076693974 -0.7502085 0.21139 -0.26207653 -0.25131774 -0.40287104
343:-0.45170632 0.3402829 0.32158935 -0.3042786 0.66340125 0.10957347 0.064143285 0.56995416 -0.57420456 -0.48454508
523:-0.013689276 0.22986802 -0.2039424 -0.37468353 -0.3129941 -0.21344903 0.28493598 0.07675217 -0.5525778 -0.71854514
829:-0.5485154 0.5862226 0.5187134 0.3531056 -0.09834967 -0.07222998 -0.49682686 0.36442968 -0.118288584 -0.64719486
88:-0.30360383 0.5750387 0.6101954 -0.2725092 0.71314144 -0.21841161 -0.58039683 0.6338387 -0.38820842 -0.51669806
598:-0.15036419 0.2996675 -0.062712185 0.1079065 -0.030564958 -0.47975352 0.27684793 -0.07129519 -0.18401368 -0.1315843
421:0.091049254 0.17795046 0.8403044 -0.17100655 0.5489418 -0.27498788 0.45095393 0.22137985 -0.20924841 -0.12981497
702:0.10720273 -0.10941897 -0.06398145 -0.21516322 -0.9124474 -0.45526904 0.276998 -0.5771648 -0.47438574 -0.7635424
450:-0.19854857 0.43456364 0.4895503 -0.05751997 0.27051997 -0.042710103 0.05462624 0.30169466 -0.13372712 -0.54130423
77:-0.026505241 0.3134292 -0.040261123 0.0362776 -0.33141512 -0.35825214 0.098463826 -0.16170652 -0.38334313 -0.13922347
415:-0.30860966 0.34194797 0.70287955 -0.17775488 0.37756214 0.23409154 0.57644093 0.35309625 -0.22612862 -0.59175545
40:0.067042395 0.2579238 0.036814786 0.04243757 -0.067301266 -0.3676961 0.12233973 0.3359698 -0.40882707 -1.0380886
534:0.27353668 0.44829777 -0.30794322 -0.3998357 0.2027331 -0.3899402 0.40534198 -0.31980544 -0.17503385 -0.39721912
955:-0.3398742 -0.028735211 0.24404089 -0.3990021 -0.7603789 -0.5923649 -0.12883656 -0.43249646 -0.7616397 -0.31274888
593:0.16712219 0.23545489 -0.041740227 -0.058826588 -0.15978329 -0.43152085 -0.2870686 0.18267697 0.34118262 0.38797837
674:-0.19550866 0.039053634 0.49486408 -0.08612556 -0.6649261 0.12284362 -0.13711394 0.6800665 -0.28678343 -0.24597394
318:0.11718474 0.2034684 0.025973426 -0.06094815 -0.06403408 -0.44624877 -0.24094166 0.20344028 0.2585911 0.38099924
378:-0.29347065 0.3396779 0.20596682 -0.49264953 0.48278075 0.39637265 0.33830622 0.4466593 -0.5716067 -0.7346612
798:-0.15200475 0.713737 0.81863844 0.4499048 0.1029255 0.38782638 -0.20590208 0.8038766 -0.092399284 -0.5644851
373:0.32713524 0.011080469 -0.08800267 0.37871355 -0.45751995 -0.37721676 0.2661047 0.23231937 -0.36710852 -0.4345905
110:0.1099344 0.28376493 -0.17078018 0.05722659 -0.19834866 -0.29833773 -0.061758123 0.2690793 0.48009396 0.32288918
762:-0.31354403 0.5453788 0.8380491 0.33579516 0.5484481 0.0784468 -0.31621692 -0.2965514 -0.20088528 -0.7621719
469:0.050530095 0.121953584 0.004487261 -0.3246397 0.36752078 -0.3532775 0.36185253 0.13856283 0.120676816 -0.4874415
990:-0.66502523 0.19933723 0.6585306 0.066496275 0.3082522 -0.45344046 -0.07694181 0.7790998 -0.44598255 -0.99332094
783:0.06866452 0.705363 0.80536383 -0.3176874 0.3420699 0.024832522 -0.17221585 -0.31371382 -0.08427515 -0.22565912
504:0.38984686 -0.21544199 1.0006459 0.28369907 -0.28670484 0.02087865 -0.19137959 0.36713207 0.11192492 -0.18912901
475:0.55162483 -0.0043802466 -0.08381322 -0.04615535 0.11441076 -0.40343755 0.4285594 -0.012997651 -0.3225242 -0.31288832
931:-0.2702291 0.1492063 0.020373227 -0.31045863 -0.8567747 -0.33676848 0.0055162255 -0.48236847 -0.6294737 -0.33662483
295:-0.36875618 0.4105764 0.23620667 -0.124383524 0.108620174 -0.1652352 0.3758499 0.40997097 0.11282503 -0.47161978
944:0.00061523763 -0.045825418 0.4032353 -0.3262966 -0.6054507 -0.6220456 0.028424874 -0.28723893 -0.41130275 -0.10478522
914:0.03229114 0.20834506 0.24192539 -0.7190504 -0.64531374 -0.24451372 -0.09167358 -0.5795531 -0.34414434 -0.10718394
716:-0.45735604 0.11756418 0.56239057 -0.118589155 -0.30654457 -0.80625993 -0.10477107 0.27203572 -0.6450145 -1.2633964
320:-0.028320536 -0.10755963 -0.07901658 -0.02367124 0.13625838 -0.12017274 -0.1992752 0.079664275 -0.45447835 -0.73302305
743:-0.37437934 0.55911124 0.63579726 0.36375177 0.29782143 0.106002025 -0.50705487 0.42342028 -0.31695834 -0.66177744
681:-0.27985945 -0.0019465849 0.07783521 0.14011054 -0.4654751 -0.5398457 0.46951607 0.027954694 -0.29990527 -0.7438979
481:0.28227517 0.24139263 0.41236 0.2547011 0.20053214 -0.30791888 0.18716162 0.8202682 -0.3428362 -0.5946343
15:-0.29419804 0.013866936 1.2201264 -0.028047873 0.1302447 0.17394583 -0.28561774 0.1254819 -0.52615744 -0.6161315
549:0.2956071 0.24642275 -0.49178162 -0.12689278 -0.083922945 -0.5843157 0.16652168 -0.20562454 -0.73708516 -0.41547206
269:-0.40554962 -0.009331817 -0.056035586 -0.12685044 0.17350166 -0.37220928 0.2277951 0.16855673 -0.80052483 -0.74382335
920:0.07463023 0.37237787 0.19388956 -0.3812579 -0.57801706 0.010349046 -0.12009679 -0.55089647 -0.2771529 -0.01435491
11:0.076731555 0.5688478 -0.23608735 -0.18514645 0.16562155 0.199185 0.5490063 -0.38581958 0.044202823 -0.045158647
104:-0.00048337653 0.51120824 0.5547367 0.123583235 0.25771192 0.3385176 0.010022438 -0.091822475 -0.04940264 -0.08592457
892:-0.1820923 0.26741832 -0.20838998 -0.10800224 0.24773687 -0.49739093 0.14475735 -0.39760205 -0.1789553 -0.9180649
851:-0.27601716 0.2788523 -0.26535138 0.2618937 -0.45457286 -0.316658 0.09362391 0.412646 -0.24437389 -0.8407389
90:0.16584562 0.29871666 -0.39237958 0.2604707 0.27804637 -0.3962817 -0.27830875 -0.06266828 0.113458715 -0.28859723
556:-0.19849023 0.13274825 -0.17405091 -0.13113481 -0.26890853 -0.81308836 -0.03717613 -0.11258136 -0.17492779 -0.67268485
9:-0.4566534 0.76675004 0.5863077 0.7792722 0.44892266 0.3765697 -0.44373885 0.054816846 -0.13458195 -0.7732543
141:-0.048271943 0.41104627 -0.001669135 0.5561979 -0.29089272 0.31869215 0.6291723 -0.4715157 0.33648005 -0.17611067
181:-0.008668881 0.038683206 0.74963623 -0.30852693 0.0731572 0.14122112 0.43529436 0.35735533 0.19075629 -0.2649407
802:-0.39067346 0.7612119 0.70718557 0.44013354 0.52660584 0.10126457 -0.25558117 -0.650077 -0.12154708 -0.36033994
132:0.06926562 0.45941627 0.6709168 -0.48250428 0.43491042 0.010581548 0.26949602 0.67684895 -0.26824233 -0.6396019
870:-0.058607176 0.54827535 0.4943279 0.35649735 0.46677646 0.5511701 -0.3234601 -0.07956984 -0.23212332 -0.3424997
746:-0.3215174 -0.30397505 -0.23337093 -0.44101846 -0.7947917 -0.8184298 -0.47999042 0.036936235 -0.7136563 -0.26872736
751:-0.39682612 0.18308552 -0.29800084 -0.15557204 -0.007846388 -0.58433765 -0.23477441 0.33448988 -0.23247044 -0.82156134
201:-0.21787955 0.5353225 0.3258528 0.25513932 0.2737513 -0.09369375 0.33108744 0.10422252 0.07236218 -0.47481105
44:0.28089374 0.26169926 0.4347563 -0.33193922 0.06621806 0.67414045 0.35001 0.24316186 -0.2506809 -0.28632346
236:0.29104975 0.73088545 -0.12313982 -0.46303135 0.44826168 0.59826505 0.43692663 -0.089656904 -0.13423884 -0.09576057
959:-0.24654177 0.09023008 0.24850965 -0.19748028 -0.7334058 -0.8252184 0.21609232 -0.28434813 -0.53376323 0.06519207
385:0.02175616 0.09700967 -0.06301162 -0.08826687 -0.32024387 -0.79879516 -0.122260526 -0.0055245776 -0.76171416 -0.41621852
117:0.29780585 -0.010150358 -0.14487404 0.55466264 -0.56024796 -0.030126734 -0.06408975 0.36772272 -0.17914963 -0.8904795
904:0.30463824 0.20614755 0.13749446 0.057598967 -0.6193193 -0.050351705 -0.38935548 -0.08420621 -0.7293162 0.31438318
273:0.37894127 0.19422854 0.3383996 -0.21649249 0.070898764 0.29651552 0.38543633 0.40618053 -0.6495195 -0.2499723
908:0.1877742 0.18101282 0.108850285 -0.08267973 -0.7274818 -0.17811419 -0.39391857 -0.1565188 -0.6398122 0.2777812
567:-0.0051081297 -0.010396608 -0.059460778 -0.04843806 -0.091925204 -0.6159692 -0.15617512 0.23892316 -0.06574304 -0.29421765
650:0.07443944 0.4742819 0.14975479 -0.044877693 0.3757276 -0.40851992 -0.22098796 -0.24059913 -0.2677371 -1.044
497:0.42268777 0.2500448 -0.061231077 -0.20749834 -0.110419765 -0.07766223 0.3780796 -0.38180423 -0.17510459 -0.24630615
966:-0.21477123 -0.01111288 0.79874164 -0.5672531 -0.3322226 -0.39877886 -0.17799318 -0.44638667 -0.363034 -0.40118834
492:0.0014023897 -0.018990893 -0.047694277 -0.055371866 -0.10519816 -0.4900357 0.4236482 -0.14890574 -0.5936744 -0.35450098
346:-0.22293428 0.6690672 -0.4138023 0.38781115 0.18625705 -0.6205823 0.5751549 -0.061355066 -0.30965027 -0.62008256
670:-0.31970105 0.4378992 -0.034885336 0.29328635 -0.75490886 -0.96957636 -0.4227666 -0.61409885 -0.74156415 -0.13252765
613:-0.5182457 0.6807835 -0.18658781 -0.31201616 0.23062328 -0.6463805 0.33357728 -0.37639755 -0.16351838 -0.7530062
280:0.421366 0.3697099 0.1527582 -0.0054007256 0.20446756 -0.18810612 0.5937916 0.027159475 -0.21319328 -0.33048224
840:-0.41480184 -0.1327599 0.8930501 -0.3235186 0.5225521 -0.0711232 0.22455269 0.8959248 -0.41603094 -1.4260641
919:0.06823273 0.30948353 0.071895085 -0.23026386 -0.5641937 -0.18530802 -0.14094502 -0.23693493 -0.18948255 0.2568467
936:-0.42629272 -0.017629212 0.17150386 -0.8953994 -1.0399269 -0.8413876 -0.12764959 -0.1594071 -0.3898702 -0.34521013
787:0.2873275 0.0052384627 -0.062329195 0.14259027 -0.18555014 -0.5036175 -0.06492368 -0.167183 -0.5726406 -0.5120163
287:0.3123479 0.41826856 -0.22133572 0.39826208 0.1572198 -0.026692934 0.26890546 -0.24877 -0.45206225 -0.94580424
668:-0.14664245 0.16900232 0.15896519 -0.11282618 -0.74310416 -0.8890677 -0.23866314 -0.3282047 -1.0556414 -0.47496343
454:-0.24431966 0.5803824 -0.30701968 -0.083439484 0.0728421 0.10455968 0.57109576 0.30065575 0.280281 0.25952455
627:-0.0717653 0.17867075 -0.059130654 0.50953305 -0.09452134 -0.28901976 0.09297081 0.38778615 -0.41148415 -0.6636949
466:0.7057219 0.28378975 0.7963261 0.1218998 0.17306127 0.7905696 0.14959893 0.5984859 -0.35610616 -0.056269027
351:-0.39379856 0.19459598 0.46260765 -0.36844736 0.6248011 -0.06235231 0.46539137 0.055558324 -0.4178795 -0.6037037
585:0.40494034 0.34215263 0.34285647 -0.16883944 0.30067632 0.1375585 0.24786702 0.23342611 -0.39999756 -0.1792045
692:-0.5826237 0.5284539 0.5037519 0.055228703 0.2511673 0.3452444 0.05429328 0.55600536 -0.40153423 -0.9654007
540:-0.000942355 0.35759154 0.5079199 -0.24558035 0.30620608 0.35632023 0.48924467 0.43088427 -0.096928306 -0.8391915
407:-0.33734575 -0.16408828 0.5621805 0.3023636 -0.60697883 0.2749178 -0.17982699 1.1518031 -0.27451438 -0.59161085
291:-0.35938632 0.43676886 0.60727674 0.08516253 -0.14878798 0.32468605 -0.11746698 0.35490984 -0.043641996 -0.7059504
948:0.21304618 -0.0331003 0.070098005 -0.25762784 -0.66421294 -0.287885 0.21375433 -0.25118703 -0.4164157 -0.4585486
866:0.23987865 0.16659753 -0.23001887 0.26776728 -0.23603351 -0.19347894 -0.13367501 0.18885186 -0.31831267 -0.40961927
262:0.28363332 0.2881383 0.114128396 -0.5828174 0.11508192 -0.5750223 0.21701966 -0.31063148 -0.12257763 -0.51314926
298:0.6397076 -0.12876907 -0.35308376 0.42212433 -0.042732615 -0.08102925 0.20209174 -0.2510125 0.18495874 -0.222283
186:0.30643204 0.5479484 0.43576455 -0.38554934 -0.15230644 0.75853497 0.41928908 -0.048210554 0.28533375 -0.39170203
769:-0.2432767 0.2425968 -0.29413784 -0.108494885 -0.4574374 -0.48519984 -0.24533944 -0.062987424 -0.60706383 -0.8014367
227:0.23845229 0.15733035 0.503254 -0.22365385 0.4572317 0.6634414 0.415288 0.5405174 -0.3273189 -0.34804374
250:-0.39624855 0.09350747 0.48568538 0.15150659 -0.07705439 -0.24412616 -0.14287233 0.57383764 -0.1723932 -0.6278773
392:-0.17558381 0.21432538 0.17737488 0.20620997 -0.11964939 -0.23245886 0.36823016 0.697877 -0.33690783 -0.2598384
588:0.06782181 -0.04782935 0.65733325 -0.12362544 0.11346253 -0.6019631 0.32620355 0.1002145 0.23019776 0.5438594
22:0.55024517 0.18770172 0.101676516 -0.149031 -0.036470372 0.13153292 0.30245596 0.47360966 -0.39598405 -0.21419059
329:-0.3618944 0.2567737 0.57946146 0.0108962245 -0.42344108 -0.1507365 0.3161326 0.34385943 0.66783553 0.29686993
988:-0.12331463 0.44386187 -0.30496478 0.6254467 0.027956104 -0.29380783 0.439122 0.18249497 -0.46092233 -0.56750256
55:-0.53662616 0.07525543 -0.011741431 1.0817623 0.33579475 -0.37271193 0.1134645 0.24785836 -0.15048376 -1.3767661
512:-0.22171827 0.0024865586 0.65327287 -0.024884421 -0.14301282 0.07120323 0.20849612 0.88838005 0.35301593 -0.5748021
602:-0.011637678 0.33851814 0.09840171 0.026465897 -0.5214852 -0.95829695 -0.31894717 0.017448572 -0.47480735 -0.5769727
393:0.25411755 -0.052428473 0.36654246 0.15962127 0.43664795 -0.067107044 -0.65992737 0.7118328 0.052181665 -0.50140035
163:0.5338893 0.21810211 0.5017777 0.028450599 -0.026303668 0.66753227 0.30237398 0.4454188 -0.2527909 -0.06271362
26:-0.41167197 0.45417827 0.044676315 0.5351344 -0.2319814 -0.58868784 -0.033558387 -0.10129958 -0.24862248 -0.9411773
224:0.3724716 0.40890422 -0.17363709 -0.20141312 0.037880387 0.20184453 0.7145455 -0.41043606 -0.22126363 -0.3067013
303:0.18290798 0.3025071 0.49619013 0.113874346 0.28482413 -0.013225667 0.12063462 0.6597094 -0.08111617 -0.39681074
884:-0.6365334 -0.15061097 -0.50759155 -0.4370727 0.432775 -0.8889261 -0.06807616 0.3587034 -0.19249703 -1.4397715
50:0.061048556 0.27515513 -0.15308358 0.32948348 0.044359203 -0.37986332 -0.22951663 0.04545154 -0.14445196 0.5426658
460:-0.30739295 0.17903493 0.44043514 -0.2873257 0.27523252 -0.24796513 0.065979905 0.46468893 -0.45832387 -0.94890827
123:0.2036555 0.05457603 -0.17072609 0.29479998 -0.42061898 -0.22528325 0.11894981 0.13685511 -0.4316837 -0.24180445
390:0.35480633 -0.115102574 -0.011209331 0.24258949 -0.5335872 -0.12951967 -0.14187358 0.24681489 -0.5651183 -0.2277401
750:0.18947148 0.2837665 -0.006831803 0.20955408 -0.6726531 -0.05181006 -0.45210278 -0.016196195 -0.42124283 0.28273335
639:-0.32361633 0.06668938 0.13303189 0.46238923 0.3036116 -0.47052857 0.12988256 0.30314946 -0.70163786 -0.911718
617:0.0026923392 -0.13524029 0.090456694 -0.07240764 -0.21919875 -0.4660488 0.055027287 0.06886548 -0.65776193 -0.46431202
174:-0.3929138 0.053012054 0.46502203 -0.39366758 0.7042384 0.38603106 -0.06711043 0.70152605 -0.30565467 -0.9606487
